Date,Open,High,Low,Close,Volume,Name
2017-08-10 08:00:00,115.76,115.76,115.76,115.76,0,IEX
2017-08-10 09:30:00,115.17,115.17,113.29,113.65,44062,IEX
2017-08-10 10:30:00,113.71,113.76,113.21,113.33,28876,IEX
2017-08-10 11:30:00,113.49,113.65,113.12,113.17,29019,IEX
2017-08-10 12:30:00,113.07,113.58,112.96,113.43,21356,IEX
2017-08-10 13:30:00,113.41,113.46,113.15,113.4,16140,IEX
2017-08-10 14:30:00,113.37,113.65,113.16,113.28,78499,IEX
2017-08-10 15:30:00,113.34,113.38,113.02,113.07,65525,IEX
2017-08-10 16:00:00,113.04,113.04,113.04,113.04,22299,IEX
2017-08-10 17:00:00,113.03,113.03,113.03,113.03,0,IEX
2017-08-11 09:00:00,112.45,112.45,112.4,112.44,0,IEX
2017-08-11 09:30:00,112.77,113.67,112.77,113.35,27774,IEX
2017-08-11 10:30:00,113.36,113.63,113.14,113.33,20543,IEX
2017-08-11 11:30:00,113.32,113.53,113.16,113.34,15637,IEX
2017-08-11 12:30:00,113.38,113.38,113.1,113.15,14383,IEX
2017-08-11 13:30:00,113.21,113.41,113.02,113.02,25965,IEX
2017-08-11 14:30:00,113.02,113.23,112.77,112.85,33059,IEX
2017-08-11 15:30:00,112.88,113.31,112.87,113.12,38723,IEX
2017-08-11 16:00:00,113.12,113.18,113.12,113.12,0,IEX
2017-08-14 09:30:00,113.88,114.19,113.8,113.88,15668,IEX
2017-08-14 10:30:00,113.88,114.42,113.85,114.42,20724,IEX
2017-08-14 11:30:00,114.51,114.7,114.27,114.27,13394,IEX
2017-08-14 12:30:00,114.23,114.41,114.23,114.29,9462,IEX
2017-08-14 13:30:00,114.31,114.43,114.25,114.38,8889,IEX
2017-08-14 14:30:00,114.45,114.66,114.34,114.66,22135,IEX
2017-08-14 15:30:00,114.69,114.86,114.43,114.75,43124,IEX
2017-08-14 16:00:00,114.75,114.75,114.44,114.75,0,IEX
2017-08-15 09:30:00,114.84,115.06,114.62,115.06,5969,IEX
2017-08-15 10:30:00,114.96,115.06,114.75,114.98,12258,IEX
2017-08-15 11:30:00,115.1,115.16,115.0,115.16,10584,IEX
2017-08-15 12:30:00,115.15,115.18,114.91,115.12,12162,IEX
2017-08-15 13:30:00,115.12,115.17,114.98,115.1,20611,IEX
2017-08-15 14:30:00,115.14,115.3,115.1,115.28,17707,IEX
2017-08-15 15:30:00,115.28,115.3,115.17,115.17,41500,IEX
2017-08-15 16:00:00,115.18,115.18,115.13,115.18,0,IEX
