Date,Open,High,Low,Close,Volume,Name
2017-08-10 09:30:00,162.0,162.63,160.78,160.91,0,MTB
2017-08-10 10:30:00,160.89,160.89,159.54,159.57,115676,MTB
2017-08-10 11:30:00,159.65,160.14,159.65,159.76,95397,MTB
2017-08-10 12:30:00,159.72,160.48,159.72,160.42,80508,MTB
2017-08-10 13:30:00,160.43,160.43,159.88,160.05,85678,MTB
2017-08-10 14:30:00,160.13,160.42,159.29,159.3,104178,MTB
2017-08-10 15:30:00,159.43,159.43,158.65,158.68,119170,MTB
2017-08-10 16:00:00,158.72,160.2,158.72,158.72,0,MTB
2017-08-10 17:00:00,158.7,158.7,158.7,158.7,0,MTB
2017-08-11 09:30:00,159.7,160.15,158.52,158.99,107170,MTB
2017-08-11 10:30:00,159.03,159.19,157.68,157.9,62431,MTB
2017-08-11 11:30:00,157.84,158.18,157.07,157.24,67598,MTB
2017-08-11 12:30:00,157.25,157.25,156.66,156.84,73807,MTB
2017-08-11 13:30:00,156.78,157.07,156.43,156.6,50586,MTB
2017-08-11 14:30:00,156.53,156.66,156.07,156.31,104717,MTB
2017-08-11 15:30:00,156.37,156.73,156.2,156.61,130490,MTB
2017-08-11 16:00:00,156.6,158.12,156.6,156.6,0,MTB
2017-08-14 09:30:00,158.02,159.51,158.02,158.76,59631,MTB
2017-08-14 10:30:00,158.85,159.57,158.8,159.54,43625,MTB
2017-08-14 11:30:00,159.62,159.75,159.15,159.15,28396,MTB
2017-08-14 12:30:00,159.1,159.26,158.96,159.13,31216,MTB
2017-08-14 13:30:00,159.03,159.72,159.0,159.55,34377,MTB
2017-08-14 14:30:00,159.58,159.65,159.14,159.47,41303,MTB
2017-08-14 15:30:00,159.51,159.51,159.02,159.04,78363,MTB
2017-08-14 16:00:00,159.09,159.22,159.09,159.09,0,MTB
2017-08-15 09:30:00,160.54,160.72,159.26,159.81,37202,MTB
2017-08-15 10:30:00,159.71,159.95,159.07,159.07,33809,MTB
2017-08-15 11:30:00,159.13,159.22,158.78,159.01,40650,MTB
2017-08-15 12:30:00,158.93,159.01,158.49,158.62,42652,MTB
2017-08-15 13:30:00,158.7,158.88,158.59,158.83,46380,MTB
2017-08-15 14:30:00,158.75,158.94,158.57,158.9,47539,MTB
